100.00,0.00
100.00,0.00
100.00,0.00
99.75,0.25
98.50,1.50
100.00,0.00
1.34,98.66
100.00,0.00
100.00,0.00
30.61,69.39
74.38,25.62
97.16,2.84
100.00,0.00
88.30,11.70
100.00,0.00
30.61,69.39
99.76,0.24
98.70,1.30
100.00,0.00
99.95,0.05
50.26,49.74
89.58,10.42
99.79,0.21
100.00,0.00
100.00,0.00
1.34,98.66
4.00,96.00
99.99,0.01
1.34,98.66
99.36,0.64
0.52,99.48
99.99,0.01
100.00,0.00
100.00,0.00
100.00,0.00
30.61,69.39
30.61,69.39
99.88,0.12
97.95,2.05
100.00,0.00
90.90,9.10
50.26,49.74
99.76,0.24
75.46,24.54
98.05,1.95
99.76,0.24
100.00,0.00
96.52,3.48
99.98,0.02
98.05,1.95
99.96,0.04
100.00,0.00
98.05,1.95
98.05,1.95
30.89,69.11
99.97,0.03
99.49,0.51
100.00,0.00
30.61,69.39
100.00,0.00
100.00,0.00
99.90,0.10
4.54,95.46
100.00,0.00
1.54,98.46
86.45,13.55
99.93,0.07
99.98,0.02
0.19,99.81
0.93,99.07
1.34,98.66
100.00,0.00
100.00,0.00
99.95,0.05
100.00,0.00
99.99,0.01
100.00,0.00
11.77,88.23
100.00,0.00
99.99,0.01
30.61,69.39
1.34,98.66
100.00,0.00
99.99,0.01
4.54,95.46
99.99,0.01
100.00,0.00
99.92,0.07
100.00,0.00
100.00,0.00
99.97,0.03
99.87,0.13
100.00,0.00
100.00,0.00
0.00,100.00
100.00,0.00
74.38,25.62
100.00,0.00
54.04,45.96
99.99,0.01
50.26,49.74
99.99,0.01
0.04,99.96
100.00,0.00
74.38,25.62
99.95,0.05
100.00,0.00
99.99,0.01
100.00,0.00
100.00,0.00
100.00,0.00
71.07,28.93
100.00,0.00
100.00,0.00
99.94,0.06
99.68,0.32
100.00,0.00
99.81,0.19
30.61,69.39
50.26,49.74
98.05,1.95
98.50,1.50
99.80,0.20
99.98,0.02
100.00,0.00
99.43,0.57
99.99,0.01
74.38,25.62
99.89,0.11
99.99,0.01
99.86,0.14
91.97,8.03
99.25,0.75
0.04,99.96
50.26,49.74
99.96,0.04
99.99,0.01
30.61,69.39
100.00,0.00
100.00,0.00
99.98,0.02
100.00,0.00
99.98,0.02
100.00,0.00
50.26,49.74
100.00,0.00
92.62,7.38
98.06,1.94
1.34,98.66
99.95,0.05
99.49,0.51
100.00,0.00
99.41,0.59
100.00,0.00
1.34,98.66
100.00,0.00
74.38,25.62
100.00,0.00
100.00,0.00
98.14,1.86
100.00,0.00
0.00,100.00
100.00,0.00
99.16,0.84
100.00,0.00
1.34,98.66
71.07,28.93
100.00,0.00
100.00,0.00
99.25,0.75
100.00,0.00
100.00,0.00
74.38,25.62
100.00,0.00
99.96,0.04
99.88,0.12
100.00,0.00
0.87,99.13
0.52,99.48
99.98,0.02
100.00,0.00
100.00,0.00
99.77,0.23
99.91,0.09
99.93,0.07
99.50,0.50
92.12,7.88
100.00,0.00
100.00,0.00
98.05,1.95
50.26,49.74
55.50,44.50
2.02,97.98
30.61,69.39
100.00,0.00
30.61,69.39
100.00,0.00
100.00,0.00
98.11,1.89
100.00,0.00
100.00,0.00
98.05,1.95
99.14,0.86
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
91.95,8.05
30.61,69.39
100.00,0.00
100.00,0.00
100.00,0.00
99.99,0.01
99.12,0.88
98.05,1.95
99.99,0.01
30.61,69.39
100.00,0.00
1.34,98.66
99.78,0.22
30.61,69.39
99.89,0.11
30.61,69.39
100.00,0.00
99.50,0.50
100.00,0.00
100.00,0.00
99.95,0.05
39.67,60.33
99.99,0.01
100.00,0.00
100.00,0.00
30.61,69.39
4.96,95.04
30.61,69.39
76.08,23.92
100.00,0.00
1.34,98.66
50.26,49.74
94.26,5.74
99.30,0.70
98.50,1.50
100.00,0.00
4.00,96.00
100.00,0.00
100.00,0.00
99.98,0.02
54.29,45.71
99.99,0.01
74.38,25.62
0.05,99.95
100.00,0.00
99.99,0.01
100.00,0.00
98.05,1.95
99.97,0.03
99.73,0.27
92.62,7.38
99.99,0.01
99.99,0.01
100.00,0.00
94.17,5.83
100.00,0.00
99.00,1.00
1.34,98.66
100.00,0.00
100.00,0.00
100.00,0.00
99.96,0.04
30.61,69.39
100.00,0.00
99.97,0.03
99.65,0.35
100.00,0.00
100.00,0.00
99.87,0.13
0.50,99.50
0.52,99.48
98.05,1.95
98.63,1.37
0.87,99.13
100.00,0.00
100.00,0.00
100.00,0.00
99.99,0.01
100.00,0.00
0.52,99.48
98.96,1.04
97.99,2.01
100.00,0.00
0.52,99.48
99.50,0.50
98.53,1.47
98.05,1.95
1.34,98.66
4.00,96.00
99.08,0.92
99.76,0.24
3.59,96.41
98.05,1.95
100.00,0.00
98.05,1.95
100.00,0.00
100.00,0.00
99.99,0.01
25.56,74.44
99.98,0.02
100.00,0.00
100.00,0.00
99.74,0.26
100.00,0.00
99.93,0.07
30.61,69.39
100.00,0.00
100.00,0.00
99.98,0.02
100.00,0.00
99.83,0.17
74.38,25.62
99.00,1.00
99.90,0.10
99.67,0.33
100.00,0.00
98.93,1.07
100.00,0.00
98.93,1.07
1.34,98.66
99.96,0.04
0.01,99.99
99.98,0.02
99.99,0.01
99.88,0.12
100.00,0.00
56.44,43.56
99.98,0.02
99.16,0.84
0.87,99.13
100.00,0.00
99.99,0.01
99.73,0.27
74.38,25.62
100.00,0.00
30.61,69.39
99.99,0.01
100.00,0.00
100.00,0.00
99.95,0.05
4.54,95.46
100.00,0.00
99.97,0.03
98.94,1.06
99.68,0.32
99.94,0.06
100.00,0.00
30.61,69.39
99.99,0.01
100.00,0.00
99.76,0.24
100.00,0.00
1.04,98.96
99.99,0.01
99.25,0.75
100.00,0.00
99.99,0.01
0.87,99.13
99.95,0.05
99.95,0.05
3.08,96.92
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
18.00,82.00
100.00,0.00
99.89,0.11
98.05,1.95
99.36,0.64
100.00,0.00
80.71,19.29
100.00,0.00
99.99,0.01
100.00,0.00
99.99,0.01
98.05,1.95
100.00,0.00
100.00,0.00
99.95,0.05
100.00,0.00
0.01,99.99
100.00,0.00
100.00,0.00
100.00,0.00
99.95,0.05
99.86,0.14
100.00,0.00
100.00,0.00
0.01,99.99
0.87,99.13
100.00,0.00
100.00,0.00
1.34,98.66
92.62,7.38
100.00,0.00
30.61,69.39
99.76,0.24
0.53,99.47
98.05,1.95
99.98,0.02
100.00,0.00
99.99,0.01
100.00,0.00
98.94,1.06
1.34,98.66
56.62,43.38
99.96,0.04
100.00,0.00
93.73,6.27
100.00,0.00
30.61,69.39
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
98.05,1.95
100.00,0.00
100.00,0.00
100.00,0.00
11.02,88.98
99.86,0.14
97.77,2.23
30.61,69.39
99.41,0.59
99.99,0.01
100.00,0.00
100.00,0.00
99.63,0.37
99.98,0.02
99.98,0.02
100.00,0.00
99.50,0.50
1.34,98.66
100.00,0.00
30.61,69.39
99.78,0.22
92.62,7.38
98.69,1.31
100.00,0.00
74.38,25.62
99.49,0.51
100.00,0.00
18.00,82.00
99.99,0.01
100.00,0.00
97.65,2.35
50.26,49.74
100.00,0.00
1.34,98.66
99.99,0.01
23.91,76.09
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
92.62,7.38
99.99,0.01
100.00,0.00
98.05,1.95
93.43,6.57
99.99,0.01
62.59,37.41
100.00,0.00
99.98,0.02
100.00,0.00
1.34,98.66
100.00,0.00
99.97,0.03
99.85,0.15
100.00,0.00
100.00,0.00
98.90,1.10
99.50,0.50
99.95,0.05
100.00,0.00
100.00,0.00
99.00,1.00
100.00,0.00
99.97,0.03
30.61,69.39
99.82,0.18
100.00,0.00
99.00,1.00
98.69,1.31
99.76,0.24
100.00,0.00
99.98,0.02
50.26,49.74
99.95,0.05
100.00,0.00
100.00,0.00
100.00,0.00
99.93,0.07
87.20,12.80
100.00,0.00
99.99,0.01
99.96,0.04
100.00,0.00
100.00,0.00
99.50,0.50
100.00,0.00
30.61,69.39
95.22,4.78
100.00,0.00
99.25,0.75
99.47,0.53
30.61,69.39
0.00,100.00
100.00,0.00
100.00,0.00
0.01,99.99
1.34,98.66
100.00,0.00
0.00,100.00
92.62,7.38
99.99,0.01
100.00,0.00
99.99,0.01
100.00,0.00
100.00,0.00
100.00,0.00
0.00,100.00
100.00,0.00
100.00,0.00
99.80,0.20
98.04,1.96
1.34,98.66
99.96,0.04
100.00,0.00
78.90,21.10
100.00,0.00
99.97,0.03
99.50,0.50
100.00,0.00
92.62,7.38
99.99,0.01
99.97,0.03
89.85,10.15
99.97,0.03
94.17,5.83
99.92,0.07
85.38,14.62
93.79,6.21
1.34,98.66
30.61,69.39
100.00,0.00
30.61,69.39
0.52,99.48
30.61,69.39
98.05,1.95
0.01,99.99
99.99,0.01
99.96,0.04
18.00,82.00
1.03,98.97
99.97,0.03
1.34,98.66
100.00,0.00
99.42,0.58
85.65,14.35
30.61,69.39
0.52,99.48
92.62,7.38
99.26,0.74
100.00,0.00
30.61,69.39
100.00,0.00
30.61,69.39
4.00,96.00
100.00,0.00
99.52,0.48
1.39,98.61
30.61,69.39
99.73,0.27
74.38,25.62
100.00,0.00
98.05,1.95
30.61,69.39
99.99,0.01
99.94,0.06
99.76,0.24
100.00,0.00
4.00,96.00
1.34,98.66
1.34,98.66
99.78,0.22
1.34,98.66
99.93,0.07
30.61,69.39
100.00,0.00
100.00,0.00
75.17,24.83
1.50,98.50
0.50,99.50
98.05,1.95
100.00,0.00
99.35,0.65
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
99.49,0.51
99.96,0.04
2.36,97.64
99.95,0.05
100.00,0.00
100.00,0.00
30.61,69.39
100.00,0.00
100.00,0.00
99.80,0.20
99.99,0.01
100.00,0.00
0.52,99.48
100.00,0.00
100.00,0.00
54.04,45.96
100.00,0.00
0.52,99.48
100.00,0.00
0.00,100.00
30.61,69.39
1.34,98.66
99.72,0.28
100.00,0.00
82.14,17.86
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
30.61,69.39
92.62,7.38
100.00,0.00
100.00,0.00
85.65,14.35
100.00,0.00
98.05,1.95
99.99,0.01
100.00,0.00
1.34,98.66
100.00,0.00
98.88,1.12
100.00,0.00
98.55,1.45
0.01,99.99
100.00,0.00
99.99,0.01
50.26,49.74
99.95,0.05
96.52,3.48
30.61,69.39
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
0.52,99.48
91.06,8.94
100.00,0.00
99.99,0.01
99.99,0.01
99.99,0.01
100.00,0.00
100.00,0.00
74.38,25.62
100.00,0.00
9.22,90.78
100.00,0.00
100.00,0.00
98.86,1.14
100.00,0.00
99.95,0.05
98.05,1.95
97.78,2.22
100.00,0.00
80.71,19.29
99.98,0.02
30.61,69.39
1.34,98.66
100.00,0.00
99.89,0.11
100.00,0.00
100.00,0.00
30.61,69.39
99.99,0.01
100.00,0.00
99.99,0.01
0.01,99.99
100.00,0.00
98.05,1.95
99.99,0.01
100.00,0.00
54.04,45.96
1.34,98.66
86.45,13.55
100.00,0.00
91.70,8.30
98.05,1.95
100.00,0.00
50.26,49.74
0.55,99.45
50.26,49.74
30.61,69.39
99.94,0.06
99.98,0.02
100.00,0.00
100.00,0.00
98.05,1.95
100.00,0.00
98.05,1.95
30.61,69.39
99.86,0.14
50.26,49.74
99.98,0.02
30.61,69.39
30.61,69.39
1.34,98.66
93.38,6.62
99.59,0.41
98.99,1.01
93.90,6.10
100.00,0.00
95.71,4.29
99.98,0.02
100.00,0.00
100.00,0.00
100.00,0.00
99.99,0.01
100.00,0.00
0.00,100.00
99.99,0.01
100.00,0.00
11.70,88.30
76.02,23.98
0.01,99.99
100.00,0.00
95.93,4.07
100.00,0.00
99.86,0.14
100.00,0.00
100.00,0.00
99.99,0.01
100.00,0.00
98.05,1.95
100.00,0.00
100.00,0.00
1.34,98.66
99.99,0.01
100.00,0.00
99.99,0.01
99.58,0.42
100.00,0.00
92.62,7.38
100.00,0.00
71.07,28.93
0.01,99.99
100.00,0.00
50.26,49.74
100.00,0.00
99.24,0.76
99.99,0.01
99.44,0.56
85.65,14.35
99.77,0.23
100.00,0.00
99.89,0.11
97.50,2.50
100.00,0.00
99.99,0.01
100.00,0.00
99.95,0.05
96.91,3.09
99.57,0.43
100.00,0.00
99.00,1.00
100.00,0.00
99.99,0.01
1.09,98.91
1.34,98.66
100.00,0.00
50.26,49.74
98.05,1.95
99.80,0.20
4.54,95.46
0.00,100.00
94.17,5.83
98.05,1.95
1.34,98.66
100.00,0.00
30.61,69.39
92.62,7.38
99.90,0.10
30.61,69.39
80.26,19.74
99.92,0.08
98.05,1.95
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
99.48,0.52
3.31,96.69
30.61,69.39
99.79,0.21
92.62,7.38
100.00,0.00
100.00,0.00
30.61,69.39
12.79,87.21
100.00,0.00
100.00,0.00
98.99,1.01
100.00,0.00
97.65,2.35
90.94,9.06
18.00,82.00
30.61,69.39
99.87,0.13
4.00,96.00
99.97,0.03
1.54,98.46
100.00,0.00
99.99,0.01
100.00,0.00
99.99,0.01
97.77,2.23
100.00,0.00
30.61,69.39
92.62,7.38
1.34,98.66
99.27,0.73
100.00,0.00
100.00,0.00
99.94,0.06
30.61,69.39
99.99,0.01
100.00,0.00
0.87,99.13
100.00,0.00
30.61,69.39
100.00,0.00
30.61,69.39
100.00,0.00
100.00,0.00
100.00,0.00
90.90,9.10
100.00,0.00
100.00,0.00
30.61,69.39
82.19,17.81
100.00,0.00
99.99,0.01
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
0.52,99.48
100.00,0.00
1.34,98.66
30.61,69.39
30.61,69.39
99.46,0.54
92.62,7.38
100.00,0.00
100.00,0.00
100.00,0.00
98.78,1.22
100.00,0.00
100.00,0.00
100.00,0.00
1.34,98.66
74.38,25.62
99.99,0.01
4.20,95.80
100.00,0.00
100.00,0.00
99.99,0.01
100.00,0.00
100.00,0.00
92.62,7.38
98.50,1.50
100.00,0.00
100.00,0.00
88.66,11.34
71.07,28.93
96.10,3.90
96.49,3.51
99.98,0.02
99.99,0.01
100.00,0.00
99.11,0.89
100.00,0.00
99.76,0.24
92.62,7.38
50.26,49.74
99.99,0.01
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
30.61,69.39
30.61,69.39
100.00,0.00
30.61,69.39
99.70,0.30
99.99,0.01
98.38,1.62
100.00,0.00
100.00,0.00
100.00,0.00
99.99,0.01
100.00,0.00
100.00,0.00
99.42,0.58
98.05,1.95
100.00,0.00
100.00,0.00
100.00,0.00
30.61,69.39
99.99,0.01
100.00,0.00
1.34,98.66
100.00,0.00
30.61,69.39
100.00,0.00
99.76,0.24
99.93,0.07
18.00,82.00
100.00,0.00
100.00,0.00
99.99,0.01
100.00,0.00
30.61,69.39
30.61,69.39
99.99,0.01
50.26,49.74
1.34,98.66
100.00,0.00
100.00,0.00
98.05,1.95
100.00,0.00
99.95,0.05
9.22,90.78
99.94,0.06
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
68.35,31.65
99.95,0.05
99.23,0.77
0.75,99.25
0.52,99.48
99.96,0.04
30.61,69.39
99.99,0.01
100.00,0.00
100.00,0.00
99.75,0.25
0.00,100.00
100.00,0.00
99.96,0.04
100.00,0.00
99.03,0.97
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
2.65,97.35
100.00,0.00
100.00,0.00
99.98,0.02
99.50,0.50
100.00,0.00
99.76,0.24
98.00,2.00
99.99,0.01
99.96,0.04
99.95,0.05
99.90,0.10
30.61,69.39
99.40,0.60
99.99,0.01
99.99,0.01
100.00,0.00
1.34,98.66
100.00,0.00
99.99,0.01
98.83,1.17
99.95,0.05
100.00,0.00
74.38,25.62
100.00,0.00
30.61,69.39
99.99,0.01
8.34,91.66
98.79,1.21
100.00,0.00
100.00,0.00
98.05,1.95
74.38,25.62
99.91,0.09
99.42,0.58
30.61,69.39
100.00,0.00
100.00,0.00
100.00,0.00
99.99,0.01
87.93,12.07
100.00,0.00
100.00,0.00
99.50,0.50
100.00,0.00
98.05,1.95
96.95,3.05
100.00,0.00
74.38,25.62
100.00,0.00
0.00,100.00
92.62,7.38
100.00,0.00
100.00,0.00
94.03,5.97
99.98,0.02
18.00,82.00
99.44,0.56
100.00,0.00
99.99,0.01
99.99,0.01
99.78,0.22
30.61,69.39
54.04,45.96
30.61,69.39
0.01,99.99
100.00,0.00
30.61,69.39
100.00,0.00
100.00,0.00
99.50,0.50
100.00,0.00
99.99,0.01
99.99,0.01
99.50,0.50
99.99,0.01
98.05,1.95
1.34,98.66
4.54,95.46
100.00,0.00
100.00,0.00
98.05,1.95
99.99,0.01
100.00,0.00
99.95,0.05
99.70,0.30
99.89,0.11
97.00,3.00
99.78,0.22
0.87,99.13
99.76,0.24
100.00,0.00
82.14,17.86
0.01,99.99
99.99,0.01
100.00,0.00
99.99,0.01
99.98,0.02
100.00,0.00
0.52,99.48
1.34,98.66
1.34,98.66
1.34,98.66
97.32,2.68
100.00,0.00
100.00,0.00
11.77,88.23
99.73,0.27
100.00,0.00
100.00,0.00
100.00,0.00
55.96,44.04
5.02,94.98
98.05,1.95
4.54,95.46
100.00,0.00
100.00,0.00
0.52,99.48
100.00,0.00
30.61,69.39
99.99,0.01
73.66,26.34
100.00,0.00
100.00,0.00
100.00,0.00
99.48,0.52
97.50,2.50
100.00,0.00
100.00,0.00
100.00,0.00
30.61,69.39
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
98.05,1.95
97.25,2.75
100.00,0.00
99.47,0.53
100.00,0.00
100.00,0.00
99.81,0.19
92.62,7.38
100.00,0.00
100.00,0.00
50.26,49.74
100.00,0.00
99.78,0.22
99.95,0.05
100.00,0.00
4.00,96.00
1.86,98.14
99.95,0.05
95.50,4.50
50.26,49.74
30.61,69.39
99.98,0.02
30.61,69.39
99.86,0.14
56.62,43.38
99.92,0.08
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
82.14,17.86
100.00,0.00
98.05,1.95
100.00,0.00
100.00,0.00
100.00,0.00
99.78,0.22
71.07,28.93
100.00,0.00
99.00,1.00
30.61,69.39
99.96,0.04
100.00,0.00
99.50,0.50
100.00,0.00
100.00,0.00
100.00,0.00
99.95,0.05
99.47,0.53
100.00,0.00
50.26,49.74
99.52,0.48
100.00,0.00
99.78,0.22
99.98,0.02
99.99,0.01
99.95,0.05
100.00,0.00
99.82,0.18
99.50,0.50
100.00,0.00
100.00,0.00
100.00,0.00
99.99,0.01
100.00,0.00
30.61,69.39
100.00,0.00
92.49,7.51
99.95,0.05
0.50,99.50
74.38,25.62
98.05,1.95
1.34,98.66
0.87,99.13
100.00,0.00
100.00,0.00
100.00,0.00
1.34,98.66
99.99,0.01
30.61,69.39
99.22,0.78
100.00,0.00
100.00,0.00
99.99,0.01
99.90,0.10
100.00,0.00
99.99,0.01
5.45,94.55
100.00,0.00
94.17,5.83
100.00,0.00
100.00,0.00
74.38,25.62
0.01,99.99
100.00,0.00
99.76,0.24
100.00,0.00
99.83,0.17
99.99,0.01
54.04,45.96
100.00,0.00
50.26,49.74
100.00,0.00
99.76,0.24
100.00,0.00
99.50,0.50
100.00,0.00
99.00,1.00
100.00,0.00
100.00,0.00
100.00,0.00
56.62,43.38
98.72,1.28
98.05,1.95
30.61,69.39
100.00,0.00
30.61,69.39
100.00,0.00
92.25,7.75
92.17,7.83
100.00,0.00
99.89,0.11
99.99,0.01
99.84,0.16
99.95,0.05
0.64,99.36
100.00,0.00
100.00,0.00
1.34,98.66
98.97,1.03
98.05,1.95
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
14.76,85.24
99.98,0.02
99.49,0.51
100.00,0.00
1.34,98.66
99.83,0.17
55.96,44.04
99.99,0.01
99.50,0.50
99.73,0.27
99.47,0.53
30.61,69.39
100.00,0.00
99.99,0.01
98.00,2.00
1.34,98.66
100.00,0.00
99.89,0.11
99.93,0.07
100.00,0.00
30.61,69.39
0.00,100.00
100.00,0.00
99.50,0.50
96.15,3.85
100.00,0.00
100.00,0.00
100.00,0.00
99.95,0.05
100.00,0.00
99.79,0.21
85.74,14.26
81.39,18.61
100.00,0.00
100.00,0.00
30.61,69.39
0.03,99.97
100.00,0.00
100.00,0.00
30.61,69.39
30.61,69.39
100.00,0.00
99.89,0.11
50.26,49.74
100.00,0.00
4.54,95.46
100.00,0.00
98.05,1.95
99.85,0.15
1.34,98.66
99.98,0.02
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
91.77,8.23
99.48,0.52
30.61,69.39
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
99.45,0.55
99.88,0.12
100.00,0.00
99.98,0.02
96.79,3.21
100.00,0.00
99.76,0.24
100.00,0.00
0.52,99.48
30.61,69.39
99.92,0.08
1.34,98.66
6.03,93.97
100.00,0.00
100.00,0.00
99.98,0.02
99.99,0.01
99.91,0.09
96.91,3.09
100.00,0.00
99.92,0.08
74.38,25.62
99.99,0.01
56.62,43.38
100.00,0.00
99.25,0.75
100.00,0.00
0.51,99.49
100.00,0.00
99.50,0.50
24.43,75.57
100.00,0.00
99.95,0.05
100.00,0.00
95.90,4.10
100.00,0.00
99.99,0.01
99.91,0.09
100.00,0.00
99.99,0.01
0.87,99.13
30.61,69.39
100.00,0.00
99.99,0.01
100.00,0.00
30.61,69.39
99.98,0.02
100.00,0.00
30.61,69.39
57.14,42.86
99.34,0.66
100.00,0.00
99.98,0.02
30.61,69.39
100.00,0.00
99.49,0.51
0.22,99.78
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
100.00,0.00
95.84,4.16
99.76,0.24
100.00,0.00
99.95,0.05
30.61,69.39
99.56,0.44
99.37,0.63
98.10,1.90
98.00,2.00
100.00,0.00
99.96,0.04
100.00,0.00
100.00,0.00
99.99,0.01
0.18,99.82
87.11,12.89
98.14,1.86
54.04,45.96
98.05,1.95
100.00,0.00
99.87,0.13
100.00,0.00
99.90,0.10
99.50,0.50
100.00,0.00
30.61,69.39
100.00,0.00
99.99,0.01
99.99,0.01
74.38,25.62
0.01,99.99
98.05,1.95
100.00,0.00
92.62,7.38
99.99,0.01
50.26,49.74
100.00,0.00
100.00,0.00
98.05,1.95
30.61,69.39
30.61,69.39
99.93,0.07
0.00,100.00
100.00,0.00
98.19,1.81
99.76,0.24
30.61,69.39
30.61,69.39
100.00,0.00
100.00,0.00
0.00,100.00
100.00,0.00
97.92,2.08
100.00,0.00
74.38,25.62
100.00,0.00
29.39,70.61
99.52,0.48
99.19,0.81
0.01,99.99
99.97,0.03
30.61,69.39
100.00,0.00
100.00,0.00
99.79,0.21
4.54,95.46
100.00,0.00
100.00,0.00
5.52,94.48
30.61,69.39
100.00,0.00
0.22,99.78
100.00,0.00
54.04,45.96
100.00,0.00
99.78,0.22
99.97,0.03
0.07,99.93
99.95,0.05
99.66,0.34
74.03,25.97
99.98,0.02
99.00,1.00
99.72,0.28
99.97,0.03
100.00,0.00
100.00,0.00
100.00,0.00
30.61,69.39
100.00,0.00
100.00,0.00
100.00,0.00
30.61,69.39
99.97,0.03
100.00,0.00
99.99,0.01
30.61,69.39
99.99,0.01
100.00,0.00
100.00,0.00
100.00,0.00
99.98,0.02
100.00,0.00
100.00,0.00
0.60,99.40
99.78,0.22
100.00,0.00
99.99,0.01
99.99,0.01
99.49,0.51
0.00,100.00
99.99,0.01
100.00,0.00
100.00,0.00
0.52,99.48
100.00,0.00
100.00,0.00
100.00,0.00
30.61,69.39
